,ECG_P_Onsets,ECG_P_Peaks,ECG_P_Offsets,ECG_Q_Peaks,ECG_R_Peaks,ECG_S_Peaks,ECG_T_Onsets,ECG_T_Peaks,ECG_T_Offsets,ECG_R_Offsets
0,0.0,0.07831325301204826,0.1686746987951809,0.2710843373493975,0.3493975903614458,0.493975903614458,0.7710843373493977,0.8554216867469882,1.0,0.5481927710843376
1,0.0,0.08433734939759041,0.174698795180723,0.2771084337349396,0.3554216867469879,0.5,0.7771084337349397,0.8554216867469878,1.0,0.5180722891566265
2,0.0,0.07975460122699392,0.1717791411042946,0.2822085889570554,0.3619631901840493,0.5092024539877297,0.7914110429447851,0.8588957055214723,1.0,0.5644171779141102
3,0.0,0.06918238993710697,0.16352201257861645,0.2830188679245285,0.36477987421383673,0.5157232704402512,0.6918238993710689,0.8490566037735848,1.0,0.5157232704402512
4,0.0,0.13513513513513523,0.23648648648648665,0.3581081081081084,0.4459459459459463,0.6081081081081078,0.716216216216216,0.8378378378378377,1.0,0.6081081081081078
5,0.0,0.11904761904761912,0.20833333333333348,0.41666666666666696,0.4940476190476194,0.6249999999999998,0.732142857142857,0.8571428571428571,1.0,0.6488095238095236
6,0.0,0.11494252873563233,0.20114942528735594,0.3850574712643677,0.45977011494252934,0.5977011494252881,0.7183908045977014,0.8620689655172424,1.0,0.6321839080459778
7,0.0,0.1307189542483663,0.2287581699346403,0.38562091503267987,0.4705882352941172,0.6274509803921567,0.7385620915032689,0.8431372549019619,1.0,0.6601307189542491
8,0.0,0.10975609756097576,0.1707317073170734,0.4146341463414626,0.49390243902439024,0.6402439024390246,0.7378048780487808,0.8536585365853656,1.0,0.6402439024390246
9,0.0,0.11585365853658484,0.16463414634146295,0.42073170731707304,0.49999999999999933,0.6463414634146337,0.7256097560975613,0.8536585365853656,1.0,0.6463414634146337
10,0.0,0.11299435028248608,0.19774011299435001,0.39548022598870003,0.4689265536723166,0.6045197740113,0.7288135593220346,0.864406779661018,1.0,0.6384180790960458
11,0.0,0.1290322580645162,0.22580645161290266,0.3806451612903221,0.464516129032257,0.6193548387096764,0.7419354838709675,0.8451612903225806,1.0,0.6193548387096764
12,0.0,0.14084507042253544,0.24647887323943624,0.4084507042253512,0.5,0.6690140845070425,0.7746478873239433,0.9225352112676063,1.0,0.6690140845070425
13,0.0,0.05714285714285714,0.16428571428571348,0.3357142857142849,0.42857142857142855,0.5857142857142857,0.7071428571428563,0.8499999999999992,1.0,0.6499999999999992
14,0.0,0.12422360248447196,0.21739130434782664,0.4223602484472033,0.5031055900621122,0.6521739130434785,0.7515527950310561,0.8509316770186336,1.0,0.6521739130434785
15,0.0,0.06521739130434713,0.17391304347826114,0.3478260869565223,0.4420289855072463,0.6159420289855074,0.7608695652173917,0.9420289855072462,1.0,0.6594202898550711
16,0.0,0.11594202898550743,0.22463768115942145,0.36956521739130577,0.4637681159420297,0.6376811594202909,0.7608695652173917,0.891304347826086,1.0,0.6376811594202909
17,0.0,0.11904761904761936,0.17857142857142771,0.41666666666666646,0.49404761904761835,0.6369047619047616,0.7321428571428571,0.8571428571428568,1.0,0.6845238095238093
18,0.0,0.055944055944056076,0.160839160839162,0.3286713286713302,0.4195804195804206,0.5804195804195825,0.6923076923076947,0.8391608391608412,1.0,0.6293706293706293
19,0.0,0.13333333333333353,0.23333333333333145,0.4199999999999984,0.5066666666666674,0.6666666666666676,0.7733333333333344,0.8866666666666673,1.0,0.6666666666666676
20,0.0,0.09770114942528685,0.18390804597701174,0.310344827586206,0.38505747126436896,0.5172413793103442,0.7183908045977014,0.8620689655172412,1.0,0.5632183908045971
21,0.0,0.1418439716312058,0.24822695035461093,0.4113475177304984,0.5035460992907813,0.6737588652482283,0.8014184397163119,0.9290780141843987,1.0,0.6737588652482283
22,0.0,0.10000000000000159,0.20714285714285635,0.3785714285714278,0.47142857142857303,0.6357142857142849,0.7499999999999992,0.8857142857142857,1.0,0.6785714285714294
23,0.0,0.07103825136611974,0.1530054644808746,0.278688524590165,0.34972677595628476,0.4808743169398916,0.7322404371584701,0.8688524590163932,1.0,0.5300546448087435
24,0.0,0.1388888888888889,0.24305555555555633,0.39583333333333254,0.48611111111111266,0.6527777777777793,0.7708333333333341,0.8958333333333326,1.0,0.6527777777777793
25,0.0,0.07909604519774141,0.16384180790960398,0.29378531073446346,0.3672316384180787,0.5028248587570618,0.7796610169491518,0.8644067796610169,1.0,0.5028248587570618
26,0.0,0.07936507936508,0.15343915343915293,0.26455026455026587,0.3333333333333341,0.45502645502645644,0.7407407407407411,0.8730158730158729,1.0,0.5026455026455036
27,0.0,0.1724137931034483,0.1724137931034483,0.18103448275861972,0.29310344827586016,0.4999999999999981,0.6465517241379319,0.8189655172413802,1.0,0.4999999999999981
28,0.0,0.13178294573643634,0.24806201550387533,0.4418604651162805,0.542635658914729,0.7286821705426355,0.7286821705426355,0.8914728682170528,1.0,0.798449612403103
29,0.0,0.005988023952092496,0.047904191616761245,0.3053892215568822,0.3832335329341272,0.5269461077844269,0.8742514970059885,1.0,1.0,0.5269461077844269
30,0.0,0.13138686131386754,0.13138686131386754,0.1386861313868562,0.23357664233576736,0.4087591240875929,0.6423357664233538,0.8248175182481745,1.0,0.4087591240875929
31,0.0,0.11834319526627231,0.20710059171597653,0.4142011834319527,0.46745562130177526,0.6094674556213017,0.7100591715976332,0.8579881656804735,1.0,0.6627218934911242
32,0.0,0.12048192771084346,0.21084337349397606,0.40361445783132555,0.4638554216867473,0.6084337349397595,0.7048192771084342,0.8554216867469878,1.0,0.662650602409639
33,0.0,0.12500000000000008,0.21875000000000014,0.38125000000000026,0.4437500000000003,0.5937500000000004,0.6937499999999998,0.8499999999999999,1.0,0.6500000000000005
34,0.0,0.10999999999999889,0.26,0.20999999999999888,0.24,0.3699999999999989,0.5099999999999989,0.76,1.0,0.46
35,0.0,0.13445378151260517,0.1764705882352952,0.1764705882352952,0.26050420168067345,0.4621848739495812,0.5882352941176476,0.7983193277310942,1.0,0.5378151260504207
36,0.0,0.034246575342465044,0.1369863013698617,0.3219178082191778,0.39041095890410943,0.5547945205479453,0.6643835616438358,0.8356164383561642,1.0,0.616438356164383
37,0.0,0.0915492957746488,0.16197183098591653,0.30281690140845197,0.3732394366197197,0.5422535211267622,0.6549295774647905,0.8309859154929575,1.0,0.6056338028169024
38,0.0,0.08275862068965524,0.18620689655172198,0.3241379310344807,0.3862068965517244,0.5517241379310349,0.6620689655172419,0.8344827586206895,1.0,0.6137931034482755
39,0.0,0.15573770491803035,0.15573770491803035,0.1639344262295085,0.2704918032786881,0.4672131147540983,0.5983606557377051,0.8032786885245898,1.0,0.5409836065573762
40,0.0,0.06849315068493292,0.17123287671233078,0.3287671232876707,0.38356164383561586,0.5479452054794512,0.6643835616438338,0.8356164383561646,1.0,0.6095890410958887
41,0.0,0.07051282051281858,0.14743589743589572,0.3717948717948714,0.42948717948717857,0.5833333333333328,0.6858974358974357,0.8461538461538457,1.0,0.64102564102564
